3.891091  244.0622
3.912112  310.0064
3.930798  351.6887
3.951818  344.7162
3.970504  368.0392
3.989189  374.8035
4.01021   370.7004
4.031231  366.1909
4.052252  307.1674
4.070938  257.9657
4.089623  257.8053
4.110644  254.9937
4.129329  239.7568
4.150351  247.9834
4.171371  219.6518
4.192392  204.9618
4.211078  201.5172
4.229763  211.217 
4.250784  197.4405
4.26947   192.3009
4.290491  170.6474
4.309176  179.7152
4.330197  170.5732
4.351218  157.3555
4.369904  153.5532
4.390924  169.0257
4.40961   139.7776
4.430631  142.9428
4.449316  157.1503
4.470337  137.2454
4.489022  127.2682
4.510044  131.2686
4.528729  130.0787
4.552085  117.4169
4.570771  116.5054
4.589456  122.4812
4.610477  103.2867
4.629163  106.0973
4.650184  104.8302
4.668869  109.8955
4.687554  103.9197
4.708575  90.69997
4.729597  103.0082
4.748282  99.20897
4.769303  76.84819
4.787988  89.35767
4.809009  90.06692
4.83003   80.57025
4.848716  86.9017 
4.867401  66.44006
4.890758  76.56978
4.909443  71.50442
4.928128  54.20901
4.94915   57.29802
4.967835  67.70615
4.988856  54.48742
