4.4671 758.9
4.4774 748.8
4.4974 793.9
4.5174 764.2
4.5271 781.1
4.5374 818.7
4.5474 872.2
4.5574 804.7
4.5674 849.2
4.5874 828.2
4.5995 862.1
4.6100 772.1
4.6200 782.1
4.6300 792.1
4.6400 782.1
4.6600 772.1
4.6650 770.1
4.6700 768.1
4.6750 765.1
4.6800 762.1
4.6850 760.1
4.6900 758.1
4.6950 755.1
4.7000 752.1
